file,line,detail
cutter.c,110,add, task_id,44, successor_cnt,1, successor_id, 45
cutter.c,110,add, task_id,45, successor_cnt,1, successor_id, 46
cutter.c,110,add, task_id,46, successor_cnt,1, successor_id, 47
cutter.c,68,ready_cnt[0],3
cutter.c,110,add, task_id,48, successor_cnt,1, successor_id, 49
cutter.c,110,add, task_id,49, successor_cnt,1, successor_id, 50
cutter.c,110,add, task_id,50, successor_cnt,1, successor_id, 51
cutter.c,68,ready_cnt[0],4
cutter.c,110,add, task_id,52, successor_cnt,1, successor_id, 53
cutter.c,110,add, task_id,53, successor_cnt,1, successor_id, 54
cutter.c,110,add, task_id,54, successor_cnt,1, successor_id, 55
cutter.c,68,ready_cnt[0],5
cutter.c,143,batch_enqueue,0,cnt,5,first,40,shared
cutter.c,143,batch_enqueue,1,cnt,3,first,15,shared
cutter.c,172,completed,task_id,18,type,0, successor_cnt,1
cutter.c,177,cutter, task_id,18, successor_id,19, predecessor_cnt,0
cutter.c,68,ready_cnt[1],1
cutter.c,172,completed,task_id,32,type,0, successor_cnt,1
cutter.c,177,cutter, task_id,32, successor_id,33, predecessor_cnt,0
cutter.c,68,ready_cnt[1],2
cutter.c,172,completed,task_id,36,type,0, successor_cnt,1
cutter.c,177,cutter, task_id,36, successor_id,37, predecessor_cnt,0
cutter.c,68,ready_cnt[1],3
cutter.c,172,completed,task_id,7,type,1, successor_cnt,0
cutter.c,172,completed,task_id,11,type,1, successor_cnt,0
cutter.c,172,completed,task_id,21,type,1, successor_cnt,1
cutter.c,177,cutter, task_id,21, successor_id,22, predecessor_cnt,0
cutter.c,68,ready_cnt[0],1
cutter.c,110,add, task_id,56, successor_cnt,1, successor_id, 57
cutter.c,110,add, task_id,57, successor_cnt,1, successor_id, 58
cutter.c,110,add, task_id,58, successor_cnt,1, successor_id, 59
cutter.c,68,ready_cnt[0],2
cutter.c,110,add, task_id,60, successor_cnt,1, successor_id, 61
cutter.c,110,add, task_id,61, successor_cnt,1, successor_id, 62
cutter.c,110,add, task_id,62, successor_cnt,1, successor_id, 63
cutter.c,68,ready_cnt[0],3
cutter.c,110,add, task_id,64, successor_cnt,1, successor_id, 65
cutter.c,110,add, task_id,65, successor_cnt,1, successor_id, 66
cutter.c,110,add, task_id,66, successor_cnt,1, successor_id, 67
cutter.c,68,ready_cnt[0],4
cutter.c,110,add, task_id,68, successor_cnt,1, successor_id, 69
cutter.c,110,add, task_id,69, successor_cnt,1, successor_id, 70
cutter.c,110,add, task_id,70, successor_cnt,1, successor_id, 71
cutter.c,68,ready_cnt[0],5
cutter.c,143,batch_enqueue,0,cnt,5,first,22,shared
cutter.c,143,batch_enqueue,1,cnt,3,first,19,shared
cutter.c,172,completed,task_id,40,type,0, successor_cnt,1
cutter.c,177,cutter, task_id,40, successor_id,41, predecessor_cnt,0
cutter.c,68,ready_cnt[1],1
cutter.c,172,completed,task_id,44,type,0, successor_cnt,1
cutter.c,177,cutter, task_id,44, successor_id,45, predecessor_cnt,0
cutter.c,68,ready_cnt[1],2
cutter.c,172,completed,task_id,48,type,0, successor_cnt,1
cutter.c,177,cutter, task_id,48, successor_id,49, predecessor_cnt,0
cutter.c,68,ready_cnt[1],3
cutter.c,172,completed,task_id,52,type,0, successor_cnt,1
cutter.c,177,cutter, task_id,52, successor_id,53, predecessor_cnt,0
cutter.c,68,ready_cnt[1],4
cutter.c,172,completed,task_id,56,type,0, successor_cnt,1
cutter.c,177,cutter, task_id,56, successor_id,57, predecessor_cnt,0
cutter.c,68,ready_cnt[1],5
cutter.c,172,completed,task_id,15,type,1, successor_cnt,0
cutter.c,172,completed,task_id,25,type,1, successor_cnt,1
cutter.c,177,cutter, task_id,25, successor_id,26, predecessor_cnt,0
cutter.c,68,ready_cnt[0],1
cutter.c,172,completed,task_id,29,type,1, successor_cnt,1
cutter.c,177,cutter, task_id,29, successor_id,30, predecessor_cnt,0
cutter.c,68,ready_cnt[0],2
cutter.c,110,add, task_id,72, successor_cnt,1, successor_id, 73
cutter.c,110,add, task_id,73, successor_cnt,1, successor_id, 74
cutter.c,110,add, task_id,74, successor_cnt,1, successor_id, 75
cutter.c,68,ready_cnt[0],3
cutter.c,110,add, task_id,76, successor_cnt,1, successor_id, 77
cutter.c,110,add, task_id,77, successor_cnt,1, successor_id, 78
cutter.c,110,add, task_id,78, successor_cnt,1, successor_id, 79
cutter.c,68,ready_cnt[0],4
cutter.c,110,add, task_id,80, successor_cnt,1, successor_id, 81
cutter.c,110,add, task_id,81, successor_cnt,1, successor_id, 82
cutter.c,110,add, task_id,82, successor_cnt,1, successor_id, 83
cutter.c,68,ready_cnt[0],5
cutter.c,110,add, task_id,84, successor_cnt,1, successor_id, 85
cutter.c,110,add, task_id,85, successor_cnt,1, successor_id, 86
cutter.c,110,add, task_id,86, successor_cnt,1, successor_id, 87
